time,open,high,low,close,volume,ticker,%_change,change,latest_change
2023-08-21,70000,72000,69100,71000,546400,VHC,0.0,0.0,0.0 (0.0%)
2023-08-22,70100,70900,68300,69900,679500,VHC,-1.55,-1100.0,-1100.0 (-1.55%)
2023-08-23,71000,71000,69000,69900,302400,VHC,0.0,0.0,0.0 (0.0%)
2023-08-24,70700,72500,69600,72500,723800,VHC,3.72,2600.0,2600.0 (3.72%)
2023-08-25,73400,76500,72800,74800,1784400,VHC,3.17,2300.0,2300.0 (3.17%)
2023-08-28,75200,76300,75000,75900,682000,VHC,1.47,1100.0,1100.0 (1.47%)
2023-08-29,76000,76300,75100,75500,832100,VHC,-0.53,-400.0,-400.0 (-0.53%)
2023-08-30,75500,78000,75500,77400,1375500,VHC,2.52,1900.0,1900.0 (2.52%)
2023-08-31,78400,78400,77400,77400,759200,VHC,0.0,0.0,0.0 (0.0%)
2023-09-05,78800,78800,76500,77100,1091800,VHC,-0.39,-300.0,-300.0 (-0.39%)
2023-09-06,77100,78700,76700,78400,1052900,VHC,1.69,1300.0,1300.0 (1.69%)
2023-09-07,79700,82000,79100,80000,1608100,VHC,2.04,1600.0,1600.0 (2.04%)
2023-09-08,80100,81200,80000,80000,1329900,VHC,0.0,0.0,0.0 (0.0%)
2023-09-11,81200,82000,74400,77400,1995600,VHC,-3.25,-2600.0,-2600.0 (-3.25%)
2023-09-12,77400,79400,76800,79400,782800,VHC,2.58,2000.0,2000.0 (2.58%)
2023-09-13,81000,81400,78600,79000,961400,VHC,-0.5,-400.0,-400.0 (-0.5%)
2023-09-14,78100,79300,77000,77600,879400,VHC,-1.77,-1400.0,-1400.0 (-1.77%)
2023-09-15,78900,78900,77100,77200,676800,VHC,-0.52,-400.0,-400.0 (-0.52%)
2023-09-18,77300,81000,77300,81000,1396700,VHC,4.92,3800.0,3800.0 (4.92%)
2023-09-19,81400,81500,79200,81100,765200,VHC,0.12,100.0,100.0 (0.12%)
2023-09-20,81100,86300,81100,84000,1681000,VHC,3.58,2900.0,2900.0 (3.58%)
2023-09-21,84000,86000,83600,83800,1034700,VHC,-0.24,-200.0,-200.0 (-0.24%)
2023-09-22,82500,86000,81500,83800,2350100,VHC,0.0,0.0,0.0 (0.0%)
2023-09-25,83000,83200,78000,78000,1632200,VHC,-6.92,-5800.0,-5800.0 (-6.92%)
2023-09-26,75200,77900,75100,75400,1731700,VHC,-3.33,-2600.0,-2600.0 (-3.33%)
2023-09-27,75100,77100,74800,77100,957300,VHC,2.25,1700.0,1700.0 (2.25%)
2023-09-28,77800,78000,76500,77500,655700,VHC,0.52,400.0,400.0 (0.52%)
2023-09-29,77800,79700,77600,78900,1119200,VHC,1.81,1400.0,1400.0 (1.81%)
2023-10-02,80500,82400,79500,81000,898600,VHC,2.66,2100.0,2100.0 (2.66%)
2023-10-03,80000,81700,78500,80700,1199200,VHC,-0.37,-300.0,-300.0 (-0.37%)
2023-10-04,78200,81300,78200,80500,962300,VHC,-0.25,-200.0,-200.0 (-0.25%)
2023-10-05,81100,83400,80200,80800,1236500,VHC,0.37,300.0,300.0 (0.37%)
2023-10-06,80800,81500,79000,81400,821100,VHC,0.74,600.0,600.0 (0.74%)
2023-10-09,81900,82700,80600,81500,944900,VHC,0.12,100.0,100.0 (0.12%)
