time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-03-21,34770,35220,34690,34940,4651000,VCG,0.49,170.0,170.0 (0.49%)
2022-03-22,35250,36510,35090,35730,10919800,VCG,2.26,790.0,790.0 (2.26%)
2022-03-23,35950,36280,35290,35290,3804500,VCG,-1.23,-440.0,-440.0 (-1.23%)
2022-03-24,35090,35880,35050,35290,3866500,VCG,0.0,0.0,0.0 (0.0%)
2022-03-25,35370,36130,35220,35410,4314400,VCG,0.34,120.0,120.0 (0.34%)
2022-03-28,34940,35290,33980,34310,5591200,VCG,-3.11,-1100.0,-1100.0 (-3.11%)
2022-03-29,34620,34890,34380,34460,2908200,VCG,0.44,150.0,150.0 (0.44%)
2022-03-30,34030,34860,33950,34030,4748000,VCG,-1.25,-430.0,-430.0 (-1.25%)
2022-03-31,34230,34540,33980,33980,2052700,VCG,-0.15,-50.0,-50.0 (-0.15%)
2022-04-01,33830,34460,33510,34180,2594700,VCG,0.59,200.0,200.0 (0.59%)
