time,open,high,low,close,volume,ticker,%_change,change,latest_change
2022-04-08,41270,41270,39980,40040,195300,TV2,-1.43,-580.0,-580.0 (-1.43%)
2022-04-12,39850,40040,37910,37910,420600,TV2,-5.32,-2130.0,-2130.0 (-5.32%)
2022-04-13,37910,38370,36630,38300,292500,TV2,1.03,390.0,390.0 (1.03%)
2022-04-14,39140,39140,38040,38370,97500,TV2,0.18,70.0,70.0 (0.18%)
2022-04-15,38620,39530,38040,39140,151300,TV2,2.01,770.0,770.0 (2.01%)
2022-04-18,38690,39080,37530,37980,269400,TV2,-2.96,-1160.0,-1160.0 (-2.96%)
2022-04-19,38110,38950,37720,37720,155100,TV2,-0.68,-260.0,-260.0 (-0.68%)
2022-04-20,37660,37910,36950,36950,115100,TV2,-2.04,-770.0,-770.0 (-2.04%)
2022-04-21,36750,37010,35460,35980,259800,TV2,-2.63,-970.0,-970.0 (-2.63%)
2022-04-22,35850,36750,34560,35210,165000,TV2,-2.14,-770.0,-770.0 (-2.14%)
2022-04-25,35270,35790,32759,33210,195000,TV2,-5.68,-2000.0,-2000.0 (-5.68%)
2022-04-26,32240,33850,32140,33850,114200,TV2,1.93,640.0,640.0 (1.93%)
2022-04-27,33850,34500,33210,34500,51300,TV2,1.92,650.0,650.0 (1.92%)
2022-04-28,34820,34820,33530,34170,74800,TV2,-0.96,-330.0,-330.0 (-0.96%)
2022-04-29,33850,34560,33850,34430,113600,TV2,0.76,260.0,260.0 (0.76%)
2022-05-04,33790,33920,33340,33400,142300,TV2,-2.99,-1030.0,-1030.0 (-2.99%)
2022-05-05,33660,34500,32430,34170,276200,TV2,2.31,770.0,770.0 (2.31%)
2022-05-06,32820,34110,32820,33400,33100,TV2,-2.25,-770.0,-770.0 (-2.25%)
2022-05-09,33140,33140,31080,31080,219400,TV2,-6.95,-2320.0,-2320.0 (-6.95%)
2022-05-10,30110,31600,29660,31600,88800,TV2,1.67,520.0,520.0 (1.67%)
2022-05-11,31630,32240,30890,31850,28600,TV2,0.79,250.0,250.0 (0.79%)
2022-05-12,31600,31820,29630,29630,109500,TV2,-6.97,-2220.0,-2220.0 (-6.97%)
2022-05-13,29660,29920,27600,27600,192200,TV2,-6.85,-2030.0,-2030.0 (-6.85%)
2022-05-16,28050,29020,27600,28050,70900,TV2,1.63,450.0,450.0 (1.63%)
